newid,cohort,star,cltype,schidkn,pscore,classid,cs,female,white,sage,drop,free_lunch
26729,1,1,3,34,28.216297,10000,19,0,1,5,0,0
81489,1,1,3,5,28.216297,1500,21,0,1,5.5,0,0
38152,1,1,3,74,28.216297,22000,24,0,1,5.75,0,1
111020,1,1,3,24,28.528502,7100,18,1,0,5.25,0,1
171196,1,1,3,66,28.6705,19600,21,1,1,5.25,1,1
61872,1,1,3,53,28.781208,15800,22,1,1,5.5,0,0
173275,1,1,3,73,28.821896,21800,22,1,1,5,1,1
84745,1,1,3,80,29.021269,23500,21,0,0,6,0,1
186718,1,1,3,32,29.021269,9500,24,0,0,5.25,0,1
92073,1,1,3,7,29.021269,2106,24,0,1,6,0,0
60880,1,1,3,68,29.344545,20259,24,0,1,5.5,1,0
166313,1,1,3,68,29.358273,20300,27,0,0,6,1,1
168106,1,1,3,46,29.578533,13700,23,0,1,5,0,0
178266,1,1,3,64,29.578533,19100,23,1,1,5,0,
121582,1,1,3,39,29.799795,11500,20,1,1,5.25,0,1
183584,1,1,3,4,29.799795,1200,24,0,1,5.5,0,0
84026,1,1,3,5,29.800106,1500,21,0,1,5,0,0
76080,1,1,3,35,29.836761,10400,25,0,1,5.5,0,1
48185,1,1,3,19,29.836761,5500,26,1,0,5,0,1
17217,1,1,3,76,29.836761,22700,23,0,1,5.5,0,0
139568,1,1,3,72,29.837168,21565,44,0,1,5.5,0,1
183273,1,1,3,22,29.837168,6422,20,1,0,5,0,1
27097,1,1,3,44,29.928223,13100,23,0,0,5,0,1
67577,1,1,3,25,29.928223,7400,27,0,1,5,0,1
133720,1,1,3,55,29.928223,16346,23,1,1,5.75,0,0
31321,1,1,3,9,29.963871,2712,21,1,1,5,1,1
159641,1,1,3,32,30.163244,9500,24,1,0,5,1,1
45991,1,1,3,13,30.356892,3900,22,0,1,5.75,1,0
156374,1,1,3,43,30.418932,12800,23,1,1,5.75,0,0
8174,1,1,3,44,30.608749,12944,17,1,0,5.25,0,1
47783,1,1,3,60,30.726681,17900,21,0,1,5.75,0,1
70923,1,1,3,28,30.726681,8334,22,0,0,5,0,1
151802,1,1,3,2,30.917009,600,19,0,1,5,0,1
46107,1,1,3,12,30.917009,3600,23,0,1,5,1,1
111079,1,1,3,79,30.917009,23300,22,0,1,5.75,0,0
181900,1,1,3,58,30.977604,17200,23,0,1,5.25,1,0
108670,1,1,3,48,30.977604,14300,21,1,1,5.25,0,0
49926,1,1,3,16,30.977604,4600,26,0,0,5.75,0,1
110715,1,1,3,32,30.977604,9400,43,1,0,5,0,1
115977,1,1,3,39,30.977604,11600,19,1,1,5,0,1
94557,1,1,3,39,30.977604,11600,19,0,1,6.25,0,1
25760,1,1,3,78,30.977604,22900,24,0,1,5.5,0,1
3115,1,1,3,33,31.065561,9838,27,0,0,5,1,1
93409,1,1,3,62,31.065561,18500,23,1,1,5.5,1,1
185518,1,1,3,40,31.065561,11900,23,1,1,5.25,1,1
97229,1,1,3,8,31.087051,2309,25,0,1,6.25,0,1
37617,1,1,3,19,31.0935,5500,26,0,0,7.5,1,1
40845,1,1,3,45,31.0935,13400,24,0,0,5.25,0,1
79817,1,1,3,72,31.30522,21565,44,0,0,5,0,0
7694,1,1,3,48,31.30522,14340,23,1,1,5.25,1,1
143837,1,1,3,29,31.61615,8500,21,0,0,5.25,1,1
122427,1,1,3,37,31.703953,10900,25,1,0,5,1,1
143851,1,1,3,1,31.703953,201,20,1,1,5,1,0
165001,1,1,3,33,31.723047,9700,26,1,0,5,0,1
140956,1,1,3,64,31.723047,19100,23,0,1,5.25,0,
28992,1,1,3,16,31.923183,4600,26,0,0,5.5,0,1
153056,1,1,3,55,31.923183,16400,21,0,1,5.5,1,0
64875,1,1,3,25,31.978809,7300,22,0,1,5,0,1
42957,1,1,3,16,31.978809,4714,26,0,0,5.25,1,1
32790,1,1,3,14,32.033161,4100,21,1,0,6.75,1,1
135841,1,1,3,20,32.241646,5900,21,1,0,5.5,0,0
177629,1,1,3,7,32.272324,2004,23,0,0,6.25,0,1
7163,1,1,3,75,32.272324,22400,22,0,1,5,1,1
77949,1,1,3,9,32.508926,2611,22,0,1,5.25,0,0
118509,1,1,3,14,32.508926,4100,21,1,0,5.25,1,1
54742,1,1,3,37,32.935528,11000,27,1,0,5.75,1,0
146011,1,1,3,39,33.066769,11500,20,1,1,5,0,1
172410,1,1,3,44,33.113407,13100,23,0,0,5,0,1
38235,1,1,3,69,33.207203,20500,22,1,1,5,1,0
177419,1,1,3,35,33.207203,10300,24,0,1,5,0,1
137583,1,1,3,20,33.207203,5900,21,1,0,5.5,0,1
49897,1,1,3,2,33.21051,500,19,0,1,5,0,1
75465,1,1,3,59,33.34951,17600,17,1,1,5,0,0
111196,1,1,3,44,33.411217,13100,23,1,0,5.25,0,1
126415,1,1,3,43,33.650902,12800,23,0,1,5.5,0,0
109527,1,1,3,39,33.930965,11500,20,0,1,6.75,0,1
157600,1,1,3,58,34.102196,17350,22,0,0,5.5,0,0
150673,1,1,3,57,34.119579,16900,19,0,1,5.5,0,0
67649,1,1,3,67,34.266064,20000,18,0,1,5.5,0,0
73117,1,1,3,56,34.266064,16647,21,1,1,5.25,0,1
59402,1,1,3,66,34.349178,19600,21,0,1,5,0,0
121050,1,1,3,22,34.485291,6422,20,0,0,5,0,1
64940,1,1,3,76,34.485291,22669,24,1,1,5.25,1,1
21840,1,1,3,66,34.485291,19757,24,1,1,5.5,0,1
38957,1,1,3,71,34.541733,21200,24,0,1,5.25,1,0
135200,1,1,3,44,34.553215,13100,23,0,1,5.5,1,1
44252,1,1,3,73,34.553215,21600,15,1,1,5.25,0,0
95229,1,1,3,29,34.780529,8600,19,0,0,5.25,1,1
9595,1,1,3,34,34.780529,10100,20,1,1,5,1,1
108525,1,1,3,64,34.780529,19100,23,1,1,5.25,0,
81549,1,1,3,8,35.131927,2400,23,0,1,5.25,0,0
169455,1,1,3,29,35.330589,8500,21,0,0,5.5,0,1
117591,1,1,3,10,35.346313,3000,22,1,1,5.75,0,1
166870,1,1,3,48,35.346313,14340,23,1,1,5.75,0,1
183982,1,1,3,59,35.470043,17600,17,0,1,5.25,0,0
133094,1,1,3,55,35.482197,16346,23,0,1,5.75,0,0
29105,1,1,3,28,35.491154,8334,22,0,0,5.5,0,1
119840,1,1,3,73,35.491154,21800,22,1,1,5.5,0,0
54983,1,1,3,22,35.491154,6526,22,1,0,5.75,1,1
123050,1,1,3,29,35.491154,8500,21,0,0,5,0,1
85994,1,1,3,25,35.491154,7400,27,1,0,5,0,1
144854,1,1,3,76,35.534676,22669,24,0,1,5.75,1,1
20764,1,1,3,9,35.69519,2610,21,0,1,5.25,0,1
41568,1,1,3,34,35.869236,10100,20,0,1,5.5,0,1
62075,1,1,3,28,35.928677,8334,22,1,0,5,1,1
139393,1,1,3,78,35.928677,23000,23,1,1,5.5,0,0
52841,1,1,3,58,35.928677,17200,23,0,0,5,0,1
35535,1,1,3,22,36.298592,6423,22,1,0,5.5,0,1
46858,1,1,3,47,36.298592,13900,24,1,1,5,0,0
72987,1,1,3,64,36.298592,19100,23,0,1,5,0,
23465,1,1,3,79,36.298592,23300,22,0,1,5,1,1
46617,1,1,3,30,36.300991,8800,23,0,0,5,0,1
5659,1,1,3,76,36.352486,22700,23,1,1,5,0,0
34716,1,1,3,28,36.352486,8335,23,0,0,5.25,1,1
20231,1,1,3,70,36.352486,20800,24,1,1,5.75,1,1
47975,1,1,3,63,36.472565,18751,22,0,1,5.75,0,0
115801,1,1,3,39,36.694859,11600,19,1,1,5,0,0
7033,1,1,3,10,36.694859,3000,22,1,0,5,0,0
185279,1,1,3,33,36.694859,9837,27,1,0,5.5,0,1
142774,1,1,3,21,36.943314,6220,27,0,1,5.75,0,1
57782,1,1,3,8,36.953369,2309,25,0,1,5.75,0,1
60490,1,1,3,1,37.526985,300,20,1,1,5,1,0
174855,1,1,3,53,37.526985,15800,22,1,1,5.75,0,1
127007,1,1,3,22,37.526985,6525,20,1,0,5.5,0,1
10569,1,1,3,3,37.61454,902,23,0,1,5,1,0
18090,1,1,3,22,37.61454,6525,20,0,0,5,1,1
91022,1,1,3,79,37.836834,23300,22,1,1,5.25,0,0
145641,1,1,3,3,37.836834,903,24,0,1,5,0,1
114790,1,1,3,63,37.972969,18751,22,1,1,5.75,0,1
136926,1,1,3,38,37.972969,11300,19,0,1,5.25,0,1
6251,1,1,3,29,38.284668,8400,16,1,0,5,0,1
12048,1,1,3,61,38.308777,18061,17,1,1,6.5,1,1
91985,1,1,3,27,38.411865,7929,26,0,0,5.5,0,1
73082,1,1,3,67,38.531498,19900,17,0,1,5,0,1
160143,1,1,3,74,38.531498,22000,24,1,1,5.5,0,0
104231,1,1,3,51,38.615807,15244,25,0,1,5.75,0,0
173654,1,1,3,76,38.668961,22669,24,1,1,5.75,0,0
182297,1,1,3,74,38.668961,22000,24,1,1,5,0,1
177965,1,1,3,57,38.676651,16900,19,0,1,5.25,0,0
25638,1,1,3,43,38.818245,12800,23,1,1,5.75,0,0
106176,1,1,3,63,38.926834,18751,22,0,0,5.5,0,1
172302,1,1,3,64,38.966461,19056,19,0,0,5.25,0,
95616,1,1,3,48,38.966461,14340,23,0,1,5.5,1,1
42777,1,1,3,37,38.997662,10900,25,0,1,5,1,0
7610,1,1,3,55,39.048248,16400,21,1,1,5,0,0
80985,1,1,3,35,39.157074,10400,25,0,1,5,0,1
46294,1,1,3,24,39.358742,7000,21,0,0,5.75,0,1
68608,1,1,3,9,39.407658,2712,21,1,1,5.5,1,1
174271,1,1,3,72,39.547905,21464,22,1,1,5.5,0,0
137306,1,1,3,58,39.688995,17200,23,1,0,5,0,0
9004,1,1,3,20,39.688995,5800,21,1,0,5.25,0,1
134095,1,1,3,48,39.759892,14200,22,1,1,5.5,0,1
127408,1,1,3,53,39.810936,15700,23,1,0,5.5,0,0
154609,1,1,3,8,39.810936,2308,24,0,1,5.5,0,1
89947,1,1,3,37,39.810936,10900,25,0,1,5,1,0
106941,1,1,3,4,39.810936,1100,23,0,1,5.25,0,0
133081,1,1,3,66,39.926834,19758,22,1,1,5,0,1
60202,1,1,3,22,39.926834,6424,22,0,0,6,1,1
83673,1,1,3,51,39.96022,15142,22,0,1,5,0,0
80318,1,1,3,58,40.114609,17349,24,0,1,5.25,0,0
95562,1,1,3,8,40.114609,2309,25,1,1,5,0,1
29340,1,1,3,54,40.114609,16100,22,1,1,5.25,0,0
119563,1,1,3,78,40.128494,22900,24,0,1,5,0,0
89194,1,1,3,35,40.128494,10400,25,1,1,5,0,1
3953,1,1,3,7,40.128494,2005,24,0,0,5.5,0,1
29975,1,1,3,33,40.128494,9838,27,1,0,5.75,0,1
5227,1,1,3,79,40.128494,23300,22,1,1,5,0,1
29195,1,1,3,2,40.128494,500,19,0,1,5,0,1
85600,1,1,3,62,40.206455,18500,23,1,1,5.5,0,0
23340,1,1,3,35,40.554077,10300,24,1,1,5.25,0,1
16720,1,1,3,36,40.75399,10600,23,1,1,5.5,0,0
87481,1,1,3,66,41.078533,19758,22,0,1,5,1,0
24044,1,1,3,63,41.089851,18854,22,0,1,5.25,0,1
85516,1,1,3,20,41.089851,5900,21,0,0,5.25,0,0
173617,1,1,3,36,41.089851,10600,23,0,1,5.5,0,0
112641,1,1,3,73,41.089851,21600,15,0,1,5.5,0,1
51485,1,1,3,70,41.089851,20962,23,0,1,6.25,0,1
142183,1,1,3,73,41.089851,21800,22,0,1,5.75,0,1
61424,1,1,3,55,41.089851,16400,21,1,1,5.5,0,0
142540,1,1,3,63,41.089851,18751,22,0,0,5.25,0,0
35915,1,1,3,19,41.13467,5500,26,0,0,5,0,1
20603,1,1,3,14,41.139301,4100,21,1,0,5,0,1
116633,1,1,3,40,41.139301,11900,23,0,1,6,0,1
182502,1,1,3,70,41.139301,20800,24,0,1,5.75,0,1
81228,1,1,3,44,41.201363,13100,23,0,0,5.25,0,1
13818,1,1,3,14,41.46368,4100,21,0,0,5,1,1
117342,1,1,3,7,41.46368,2106,24,0,1,5.25,0,0
4366,1,1,3,2,41.628151,600,19,0,0,5.25,1,1
43724,1,1,3,79,42.043842,23200,22,0,1,5.25,0,0
145326,1,1,3,21,42.084057,6220,27,0,1,5.25,1,
17822,1,1,3,33,42.084057,9838,27,0,0,5.25,1,1
120300,1,1,3,71,42.147015,21100,24,0,1,5.25,0,1
177983,1,1,3,48,42.156616,14340,23,1,1,5.5,0,1
160967,1,1,3,49,42.156616,14600,20,1,1,5.75,0,0
150112,1,1,3,57,42.494076,17000,20,0,1,5.5,0,0
85209,1,1,3,5,42.494076,1500,21,0,1,5,0,0
183739,1,1,3,70,42.543926,20800,24,1,1,5,1,0
41590,1,1,3,68,43.226032,20259,24,0,1,4.75,0,1
26071,1,1,3,75,43.226032,22366,23,1,1,5.75,0,0
98399,1,1,3,37,43.226032,11000,27,0,1,5.5,1,0
61744,1,1,3,62,43.247547,18400,24,0,1,5.5,0,0
174609,1,1,3,24,43.247547,7100,18,0,0,5.5,0,1
155313,1,1,3,29,43.247547,8600,19,0,0,5.5,0,1
129920,1,1,3,61,43.247547,18200,22,0,1,5.5,0,0
156844,1,1,3,76,43.262688,22669,24,0,1,5.25,0,1
10957,1,1,3,66,43.262688,19758,22,1,1,5.25,0,0
163600,1,1,3,72,43.262688,21464,22,0,1,5.5,0,0
151114,1,1,3,62,43.262688,18500,23,1,1,5,0,1
155482,1,1,3,57,43.286247,16900,19,0,0,6,0,0
69904,1,1,3,66,43.286247,19600,21,1,1,5.5,0,0
121711,1,1,3,12,43.343006,3500,21,1,1,5.5,0,1
61328,1,1,3,14,43.398895,4100,21,0,0,5.5,0,1
108863,1,1,3,71,43.550098,21200,24,1,1,5.5,0,1
152665,1,1,3,56,43.635937,16648,23,1,1,6,0,
54240,1,1,3,75,44.333584,22367,24,1,1,5.5,0,0
99614,1,1,3,43,44.349106,12700,22,0,1,5.25,0,0
185031,1,1,3,45,44.349106,13400,24,0,0,5.75,1,1
177723,1,1,3,22,44.368008,6526,22,0,0,5,0,1
74554,1,1,3,57,44.389523,17000,20,1,1,5,0,0
167275,1,1,3,34,44.389523,10100,20,0,1,5,0,0
94537,1,1,3,74,44.392387,22100,25,0,0,5,0,0
129415,1,1,3,34,44.392387,10100,20,1,1,6.75,0,0
70961,1,1,3,37,44.392387,11039,24,1,0,5.5,1,1
3645,1,1,3,39,44.392387,11600,19,0,1,5.25,0,0
89655,1,1,3,22,44.392387,6526,22,1,0,5.75,0,1
48893,1,1,3,61,44.434395,18100,20,0,1,6.25,0,1
139245,1,1,3,75,44.434395,22367,24,0,1,5.25,0,0
98600,1,1,3,70,44.434395,20962,23,0,1,5.75,1,1
173425,1,1,3,48,44.441021,14300,21,1,1,5.5,1,0
34007,1,1,3,61,44.542076,18100,20,1,1,5.75,0,0
29393,1,1,3,51,44.562447,15141,25,0,1,5.5,0,0
116751,1,1,3,63,44.562447,18854,22,0,1,5.5,0,0
112284,1,1,3,78,44.648746,22900,24,0,1,5.25,0,0
62710,1,1,3,19,44.813335,5618,26,1,0,5.75,0,1
10125,1,1,3,27,45.06881,7929,26,1,0,5.25,0,1
149127,1,1,3,33,45.459087,9837,27,1,0,5.75,0,1
181872,1,1,3,28,45.466393,8335,23,0,0,5.5,0,0
112121,1,1,3,8,45.51915,2400,23,1,1,5,0,0
3575,1,1,3,17,45.51915,4800,15,0,1,5.75,1,0
134599,1,1,3,37,45.540535,10900,25,1,1,5.75,1,1
67371,1,1,3,58,45.571712,17349,24,0,1,5,0,0
165692,1,1,3,59,45.571712,17500,17,1,1,5.25,0,1
52862,1,1,3,28,45.571712,8233,23,0,0,5.25,0,1
20088,1,1,3,57,45.571712,17000,20,0,1,5.75,0,0
67392,1,1,3,12,45.684052,3500,21,0,1,5.5,0,1
51606,1,1,3,74,45.684052,22000,24,0,1,5.75,0,1
77743,1,1,3,37,45.729111,11000,27,1,1,5.5,1,0
165868,1,1,3,3,45.729111,800,22,1,1,5.25,0,0
82283,1,1,3,21,45.729111,6220,27,1,0,5,0,
130604,1,1,3,71,45.735542,21072,16,0,1,5.25,0,0
95658,1,1,3,43,45.819508,12800,23,1,1,6,0,0
62604,1,1,3,71,45.819508,21200,24,0,1,5.25,1,0
12909,1,1,3,48,45.951523,14300,21,1,1,5.25,1,1
64174,1,1,3,3,45.951523,902,23,0,0,5.25,1,1
122902,1,1,3,70,46.485313,20962,23,1,1,5.75,0,
151259,1,1,3,67,46.485313,20000,18,0,1,5,0,0
61393,1,1,3,63,46.485313,18854,22,0,1,5.5,0,1
103951,1,1,3,34,46.545506,10100,20,0,1,5.5,0,1
12663,1,1,3,33,46.545506,9838,27,0,0,5.75,0,1
42716,1,1,3,34,46.545506,9931,15,0,1,5.25,0,1
31830,1,1,3,40,46.545506,11900,23,0,1,5.75,1,0
58075,1,1,3,1,46.667297,201,20,0,0,5,1,0
7855,1,1,3,54,46.713688,16100,22,0,0,5.5,0,0
66955,1,1,3,68,46.713688,20259,24,1,1,5,0,0
68380,1,1,3,63,46.799797,18854,22,1,1,5.25,0,0
61295,1,1,3,61,46.821121,18200,22,1,1,5.5,0,0
109356,1,1,3,75,46.826027,22400,22,1,1,5.25,0,0
172160,1,1,3,71,46.957504,21100,24,0,1,5.5,1,1
127560,1,1,3,74,46.957504,22000,24,1,1,5.75,0,0
80522,1,1,3,12,47.089172,3500,21,1,1,5,0,1
85873,1,1,3,80,47.662788,23600,21,1,1,5.5,0,0
152577,1,1,3,40,47.662788,11900,23,1,1,5.5,1,1
154025,1,1,3,68,47.662788,20259,24,1,1,5,0,1
101374,1,1,3,74,47.663925,21976,16,1,1,6.25,0,0
134920,1,1,3,74,47.663925,22000,24,0,1,5.75,0,1
148992,1,1,3,66,47.691608,19600,21,0,1,5.5,0,0
67823,1,1,3,3,47.827293,800,22,1,1,5.5,0,1
13046,1,1,3,36,47.903984,10700,24,0,1,5.75,0,0
121369,1,1,3,25,47.903984,7400,27,0,1,5,0,1
87681,1,1,3,53,48.029732,15800,22,0,1,5.5,0,0
43226,1,1,3,49,48.09948,14600,20,0,1,5,0,0
93289,1,1,3,28,48.09948,8200,24,1,0,5,0,1
118922,1,1,3,51,48.324821,15243,24,0,1,5,0,0
137454,1,1,3,57,48.626953,17000,20,1,1,5.25,0,0
106089,1,1,3,3,48.626953,903,24,1,1,5,1,1
106503,1,1,3,71,48.839638,21100,24,0,1,5.75,0,1
17946,1,1,3,2,48.908005,600,19,1,0,6,0,1
91453,1,1,3,51,48.923183,15141,25,0,1,5.25,0,0
29611,1,1,3,8,48.991463,2308,24,1,1,5,0,0
11999,1,1,3,34,48.991463,10000,19,1,1,5.5,0,0
138154,1,1,3,44,48.991463,13000,23,1,0,5,0,1
39643,1,1,3,80,48.991463,23600,21,1,1,5,0,0
142710,1,1,3,66,48.991463,19758,22,1,1,5.75,0,1
61949,1,1,3,58,49.133465,17350,22,0,1,5.25,0,0
65215,1,1,3,71,49.171707,21100,24,0,1,5.5,0,1
96998,1,1,3,79,49.171707,23200,22,0,1,5.75,0,0
126144,1,1,3,63,49.226913,18854,22,1,0,5.5,1,1
145088,1,1,3,43,49.241455,12800,23,1,1,5.5,0,0
52905,1,1,3,38,49.476757,11200,17,0,1,6,0,1
13759,1,1,3,40,49.638554,11800,22,0,1,5.5,1,1
49465,1,1,3,1,49.860321,300,20,1,1,5,1,0
179691,1,1,3,68,49.860321,20300,27,1,1,6,1,1
1561,1,1,3,69,49.860321,20600,23,0,1,5,0,0
72799,1,1,3,1,49.895695,201,20,0,1,5.5,0,0
32281,1,1,3,4,49.895695,1100,23,0,1,5,0,0
10971,1,1,3,33,49.895695,9837,27,0,0,5,1,1
60639,1,1,3,29,49.895695,8600,19,0,0,5.5,1,1
129142,1,1,3,76,49.914177,22700,23,0,1,5.75,0,0
97103,1,1,3,3,49.914177,800,22,0,1,6.5,1,0
60767,1,1,3,47,49.920727,13900,24,1,1,5.5,0,0
22701,1,1,3,65,49.948277,19400,19,0,1,5.25,0,0
26615,1,1,3,55,50.00631,16345,22,0,1,5.75,0,0
53931,1,1,3,60,50.00631,17900,21,0,1,6,0,1
174577,1,1,3,61,50.00631,18200,22,1,1,5.5,0,0
186705,1,1,3,22,50.016159,6424,22,1,0,5.5,0,1
47722,1,1,3,48,50.016159,14200,22,0,1,5,0,0
98941,1,1,3,69,50.016159,20600,23,0,1,5.25,0,0
17404,1,1,3,66,50.016159,19600,21,1,1,5.25,0,0
164236,1,1,3,74,50.016159,22100,25,1,1,5.25,0,0
93351,1,1,3,4,50.301338,1200,24,1,1,5.75,0,0
144705,1,1,3,56,50.301338,16647,21,1,1,5.5,0,0
28811,1,1,3,79,50.368889,23181,14,0,1,5,0,0
19249,1,1,3,22,50.368889,6422,20,0,0,5.5,0,1
45809,1,1,3,72,50.368889,21464,22,1,1,5.5,1,1
13975,1,1,3,37,50.44516,10900,25,0,1,5.75,1,0
35152,1,1,3,37,50.44516,11039,24,0,1,5.5,1,0
139119,1,1,3,48,50.44516,14340,23,1,1,5.5,0,1
131408,1,1,3,30,50.760654,8800,23,0,0,5.5,0,1
25034,1,1,3,35,50.926521,10400,25,0,1,5,0,1
13542,1,1,3,44,50.945076,13000,23,1,0,5.75,0,1
180023,1,1,3,70,51.102577,20800,24,1,0,5.75,1,1
41162,1,1,3,34,51.102577,10000,19,1,0,5,0,1
50385,1,1,3,37,51.102577,10900,25,0,1,5.5,1,0
72377,1,1,3,20,51.119583,5900,21,1,0,5,1,1
97390,1,1,3,34,51.119583,10000,19,1,1,5.25,0,0
66185,1,1,3,27,51.119583,7929,26,0,0,5,0,1
20830,1,1,3,62,51.234703,18500,23,0,1,6.25,0,0
18726,1,1,3,29,51.275105,8600,19,1,0,5.75,0,1
45580,1,1,3,22,51.449486,6424,22,1,0,5.25,0,0
89719,1,1,3,12,51.449486,3600,23,1,1,5.75,0,0
139094,1,1,3,45,51.449486,13400,24,0,0,4.75,0,1
90393,1,1,3,58,51.449486,17349,24,1,1,5,0,0
101470,1,1,3,53,51.510864,15800,22,1,1,5.25,0,0
82858,1,1,3,47,51.587135,13900,24,1,1,5,0,0
169385,1,1,3,46,51.903984,13700,23,1,0,5,0,0
18686,1,1,3,51,52.089916,15049,17,0,1,5.25,0,0
119851,1,1,3,35,52.093224,10400,25,0,0,5,0,1
36557,1,1,3,28,52.093224,8334,22,0,0,5.25,1,1
67727,1,1,3,69,52.093224,20600,23,0,1,5.5,0,0
112455,1,1,3,48,52.21986,14300,21,1,1,5.75,0,1
134536,1,1,3,79,52.21986,23200,22,0,1,5.75,1,0
138991,1,1,3,48,52.376678,14340,23,1,1,5.5,0,1
159946,1,1,3,12,52.376678,3500,21,0,1,5,0,1
95153,1,1,3,73,52.474174,21675,13,1,1,5.5,0,0
133009,1,1,3,22,52.474174,6423,22,0,0,5.5,1,0
26224,1,1,3,43,52.714569,12800,23,1,1,5.5,0,0
103742,1,1,3,48,52.714569,14300,21,0,1,5.25,0,0
87182,1,1,3,25,52.716766,7400,27,0,0,5.25,0,1
95307,1,1,3,63,52.716766,18854,22,0,1,6,1,
36908,1,1,3,12,52.946739,3600,23,0,1,5.25,0,1
27264,1,1,3,54,52.946739,16000,21,0,1,5.5,0,0
175052,1,1,3,7,52.972256,2106,24,0,1,5.25,0,1
71595,1,1,3,53,53.019493,15800,22,1,0,5,0,1
87836,1,1,3,78,53.019493,23000,23,0,1,5.25,0,0
73214,1,1,3,48,53.269241,14340,23,0,1,5.25,0,1
150650,1,1,3,9,53.269241,2611,22,0,1,5,0,1
47302,1,1,3,46,53.269241,13700,23,0,1,5.75,1,0
6223,1,1,3,58,53.321587,17349,24,1,1,5.5,1,0
110703,1,1,3,50,53.321587,14900,22,1,1,5.5,0,1
174170,1,1,3,44,53.352486,13100,23,0,0,5,0,1
5534,1,1,3,51,53.518654,15142,22,0,1,5.25,0,1
100577,1,1,3,71,53.518654,21100,24,0,1,5.5,0,1
76967,1,1,3,30,53.856544,8800,23,1,0,5.75,0,1
142399,1,1,3,74,53.864914,21976,16,0,1,5.5,0,0
94094,1,1,3,62,53.878841,18400,24,0,1,5.25,0,0
73193,1,1,3,65,53.878841,19400,19,1,1,5,0,0
4253,1,1,3,25,53.878841,7300,22,0,1,5.25,0,1
159047,1,1,3,73,53.948277,21800,22,1,1,5.75,0,1
126218,1,1,3,22,53.978428,6424,22,0,0,5,1,1
150369,1,1,3,22,54.213303,6424,22,1,0,5.5,0,0
26856,1,1,3,76,54.213303,22668,22,1,1,4.75,1,0
164429,1,1,3,36,54.213303,10600,23,0,1,5.25,0,0
41135,1,1,3,58,54.352486,17200,23,0,1,5.5,0,0
145386,1,1,3,73,54.376793,21600,15,1,1,5,0,1
96336,1,1,3,25,54.392796,7400,27,0,1,5.5,0,0
135356,1,1,3,49,54.417389,14600,20,1,1,5.25,0,1
17622,1,1,3,22,54.417389,6424,22,1,0,5.75,0,1
153872,1,1,3,21,54.463562,6221,28,0,0,5.5,0,0
50027,1,1,3,44,54.651249,13000,23,0,0,5,0,1
125408,1,1,3,37,54.677879,11000,27,0,1,5.5,1,0
6095,1,1,3,24,54.677879,7100,18,0,0,5.5,0,0
122966,1,1,3,62,54.677879,18500,23,0,1,5.75,0,0
48960,1,1,3,70,54.722359,20800,24,0,1,5.5,0,1
183721,1,1,3,34,54.722359,10000,19,1,1,5,0,0
135814,1,1,3,61,54.889606,18100,20,0,1,5.75,0,0
104295,1,1,3,38,54.962963,11200,17,1,1,5.75,0,1
147177,1,1,3,67,54.986176,19900,17,0,1,6,1,0
162092,1,1,3,45,55.065155,13300,24,1,0,5.25,0,0
50103,1,1,3,63,55.605537,18751,22,0,1,5.75,0,1
46758,1,1,3,47,55.605537,13900,24,0,1,5.75,0,1
16735,1,1,3,45,55.676651,13300,24,0,0,5.5,0,0
122783,1,1,3,70,55.676651,20800,24,0,1,5.5,1,
165825,1,1,3,58,55.676651,17349,24,0,1,5.5,0,0
169417,1,1,3,38,55.727264,11300,19,0,1,5,0,1
28630,1,1,3,55,55.727264,16345,22,1,1,5.75,0,0
99548,1,1,3,49,55.727264,14600,20,1,0,5.25,0,1
40746,1,1,3,65,55.727264,19400,19,1,1,5,0,0
167006,1,1,3,80,55.727264,23600,21,1,1,5.25,0,0
144608,1,1,3,50,55.824821,14800,24,0,1,5.5,0,0
31553,1,1,3,7,55.864334,2005,24,0,1,5.5,0,0
108655,1,1,3,80,55.864334,23600,21,0,1,5.5,0,0
89291,1,1,3,55,55.949707,16400,21,0,1,5,1,0
154422,1,1,3,12,55.976025,3600,23,1,1,5.75,0,0
119430,1,1,3,48,55.976025,14340,23,1,1,5.75,0,0
114742,1,1,3,38,56.111748,11200,17,1,1,5.75,0,0
65983,1,1,3,24,56.111748,7000,21,0,0,5.5,0,0
5951,1,1,3,34,56.134323,10100,20,1,1,5.5,0,0
50459,1,1,3,22,56.809242,6422,20,0,0,5,0,1
108817,1,1,3,34,56.809242,10100,20,0,1,5.5,0,0
134385,1,1,3,74,56.875412,22000,24,0,1,5.5,0,0
84785,1,1,3,55,56.875412,16400,21,0,1,5.5,0,0
133271,1,1,3,48,56.993961,14300,21,1,1,5.75,0,1
135611,1,1,3,21,56.993961,6220,27,0,0,5,1,1
155296,1,1,3,3,57.01915,800,22,0,1,5.5,0,0
6592,1,1,3,76,57.093307,22669,24,0,1,5.5,0,0
72591,1,1,3,34,57.093307,9931,15,1,1,5.5,0,0
93020,1,1,3,65,57.261555,19400,19,0,1,5.25,0,0
14636,1,1,3,65,57.261555,19400,19,0,1,5.25,0,0
116247,1,1,3,80,57.261555,23500,21,1,1,5.75,0,1
141070,1,1,3,58,57.454048,17200,23,0,1,5.25,0,0
47902,1,1,3,66,57.698502,19757,24,0,1,5.25,0,0
